"customer_id","region","total_revenue","customer_rank","cumulative_revenue_percent","customer_percent","customer_group"
"11654","Europe","218.2","2302","0.9778","0.7673","Other"
"10275","Southeast Asia","218.04999999999998","2303","0.9779","0.7677","Other"
"10513","North America","218.01","2304","0.9779","0.768","Other"
"10873","Europe","217.56","2305","0.978","0.7683","Other"
"11301","Southeast Asia","217.44","2306","0.9781","0.7687","Other"
"10273","Middle East","217.34","2307","0.9781","0.769","Other"
"12623","Middle East","215.04","2308","0.9782","0.7693","Other"
"11766","North America","214.65","2309","0.9783","0.7697","Other"
"11048","North America","214.32","2310","0.9783","0.77","Other"
"11866","Europe","214.02","2311","0.9784","0.7703","Other"
"11230","Latin America","213.87","2312","0.9784","0.7707","Other"
"10603","North America","213.36","2313","0.9785","0.771","Other"
"10102","Europe","213.2","2314","0.9786","0.7713","Other"
"10617","North America","212.89000000000001","2315","0.9786","0.7717","Other"
"10962","Europe","212.57999999999998","2316","0.9787","0.772","Other"
"12767","Southeast Asia","212.44","2317","0.9787","0.7723","Other"
"12963","Latin America","212.39","2318","0.9788","0.7727","Other"
"11114","Europe","212.35","2319","0.9789","0.773","Other"
"12934","North America","212.11","2320","0.9789","0.7733","Other"
"12777","Southeast Asia","211.76999999999998","2321","0.979","0.7737","Other"
"11928","Southeast Asia","211.16","2322","0.9791","0.774","Other"
"10563","Latin America","210.7","2323","0.9791","0.7743","Other"
"12990","Latin America","210.6","2324","0.9792","0.7747","Other"
"11949","North America","210.51999999999998","2325","0.9792","0.775","Other"
"11818","Southeast Asia","210.10000000000002","2326","0.9793","0.7753","Other"
"12069","Europe","209.13","2327","0.9794","0.7757","Other"
"10608","Europe","208.64","2328","0.9794","0.776","Other"
"12822","North America","208.32","2329","0.9795","0.7763","Other"
"11461","Europe","208.24","2330","0.9795","0.7767","Other"
"10795","Southeast Asia","207.75","2331","0.9796","0.777","Other"
"10936","Southeast Asia","207.55","2332","0.9797","0.7773","Other"
"10877","Middle East","207.46","2333","0.9797","0.7777","Other"
"12275","Middle East","206.5","2334","0.9798","0.778","Other"
"12531","North America","206.29","2335","0.9798","0.7783","Other"
"11435","Middle East","206.26","2336","0.9799","0.7787","Other"
"10271","Europe","205.96","2337","0.98","0.779","Other"
"10875","Europe","205.76","2338","0.98","0.7793","Other"
"12072","North America","205.61","2339","0.9801","0.7797","Other"
"11729","Middle East","205.34","2340","0.9801","0.78","Other"
"10951","North America","205.3","2341","0.9802","0.7803","Other"
"12689","Europe","205.2","2342","0.9802","0.7807","Other"
"10686","Europe","205.09","2343","0.9803","0.781","Other"
"10605","Southeast Asia","204.32999999999998","2344","0.9804","0.7813","Other"
"10382","North America","203.45","2345","0.9804","0.7817","Other"
"11208","Latin America","203.28","2346","0.9805","0.782","Other"
"12634","Middle East","202.94","2347","0.9805","0.7823","Other"
"12674","Latin America","201.87","2348","0.9806","0.7827","Other"
"11273","Europe","201.79","2349","0.9807","0.783","Other"
"12957","Europe","201.3","2350","0.9807","0.7833","Other"
"12888","Latin America","201.26","2351","0.9808","0.7837","Other"
"10588","Europe","200.98000000000002","2352","0.9808","0.784","Other"
"10828","North America","200.95","2353","0.9809","0.7843","Other"
"10283","Europe","200.45999999999998","2354","0.9809","0.7847","Other"
"11711","North America","199.8","2355","0.981","0.785","Other"
"11930","Southeast Asia","199.57","2356","0.9811","0.7853","Other"
"12645","Latin America","199.35","2357","0.9811","0.7857","Other"
"10361","Europe","199.28","2358","0.9812","0.786","Other"
"11885","North America","199.23999999999998","2359","0.9812","0.7863","Other"
"12140","North America","199.16","2360","0.9813","0.7867","Other"
"10204","Europe","197.42","2361","0.9813","0.787","Other"
"12992","Europe","197.38","2362","0.9814","0.7873","Other"
"10299","North America","197.18","2363","0.9815","0.7877","Other"
"11193","Europe","196.94","2364","0.9815","0.788","Other"
"11221","North America","196.78","2365","0.9816","0.7883","Other"
"10029","North America","196.74","2366","0.9816","0.7887","Other"
"12178","North America","196.39","2367","0.9817","0.789","Other"
"10342","Southeast Asia","196.09","2368","0.9817","0.7893","Other"
"12675","Middle East","195.75","2369","0.9818","0.7897","Other"
"10750","North America","195.47","2370","0.9819","0.79","Other"
"12637","North America","194.91","2371","0.9819","0.7903","Other"
"10250","North America","194.89","2372","0.982","0.7907","Other"
"10675","Europe","194.89","2372","0.982","0.7907","Other"
"10461","Europe","194.85","2374","0.9821","0.7913","Other"
"10142","Europe","194.05","2375","0.9821","0.7917","Other"
"10884","Europe","193.86","2376","0.9822","0.792","Other"
"10685","North America","193.82999999999998","2377","0.9822","0.7923","Other"
"10138","Southeast Asia","192.82","2378","0.9823","0.7927","Other"
"10463","Europe","192.29000000000002","2379","0.9824","0.793","Other"
"11169","Middle East","192.19","2380","0.9824","0.7933","Other"
"11838","Middle East","190.29","2381","0.9825","0.7937","Other"
"11145","Southeast Asia","190.21","2382","0.9825","0.794","Other"
"12162","Europe","190.08999999999997","2383","0.9826","0.7943","Other"
"12258","Europe","189.41","2384","0.9826","0.7947","Other"
"12574","Middle East","189.32","2385","0.9827","0.795","Other"
"11826","Middle East","189.1","2386","0.9827","0.7953","Other"
"11859","Europe","188.3","2387","0.9828","0.7957","Other"
"11165","Europe","188.21","2388","0.9829","0.796","Other"
"12579","North America","187.71","2389","0.9829","0.7963","Other"
"11912","Middle East","187.31","2390","0.983","0.7967","Other"
"11369","Europe","186.94","2391","0.983","0.797","Other"
"12300","Southeast Asia","186.32","2392","0.9831","0.7973","Other"
"12288","North America","186.3","2393","0.9831","0.7977","Other"
"11007","North America","186.22","2394","0.9832","0.798","Other"
"10178","North America","186","2395","0.9832","0.7983","Other"
"11865","Europe","185.83","2396","0.9833","0.7987","Other"
"11908","Middle East","185.44","2397","0.9833","0.799","Other"
"10162","Middle East","184.48000000000002","2398","0.9834","0.7993","Other"
"12197","Europe","184.34","2399","0.9834","0.7997","Other"
"11781","Europe","183.2","2400","0.9835","0.8","Other"
"10590","Latin America","182.62","2401","0.9835","0.8003","Other"
"12442","North America","181.67","2402","0.9836","0.8007","Other"
"10810","North America","181.59","2403","0.9837","0.801","Other"
"12164","Middle East","181.57","2404","0.9837","0.8013","Other"
"12220","North America","181.23","2405","0.9838","0.8017","Other"
"12391","North America","181.19","2406","0.9838","0.802","Other"
"11597","Latin America","180.84","2407","0.9839","0.8023","Other"
"11973","Europe","180.64","2408","0.9839","0.8027","Other"
"11836","North America","180.39","2409","0.984","0.803","Other"
"10713","Southeast Asia","180.13","2410","0.984","0.8033","Other"
"10944","North America","180.02","2411","0.9841","0.8037","Other"
"11458","North America","179.56","2412","0.9841","0.804","Other"
"12347","Southeast Asia","179.24","2413","0.9842","0.8043","Other"
"12310","Europe","179.04","2414","0.9842","0.8047","Other"
"10175","North America","178.88","2415","0.9843","0.805","Other"
"10122","North America","178.47","2416","0.9843","0.8053","Other"
"11995","Europe","178","2417","0.9844","0.8057","Other"
"12452","North America","176.76999999999998","2418","0.9844","0.806","Other"
"11167","Latin America","176.59","2419","0.9845","0.8063","Other"
"10358","Europe","176.11","2420","0.9845","0.8067","Other"
"11518","North America","175.51","2421","0.9846","0.807","Other"
"11786","Europe","175.42000000000002","2422","0.9846","0.8073","Other"
"10397","Europe","175.39000000000001","2423","0.9847","0.8077","Other"
"11406","Southeast Asia","174.34","2424","0.9847","0.808","Other"
"11287","North America","173.69","2425","0.9848","0.8083","Other"
"10005","North America","173.68","2426","0.9848","0.8087","Other"
"12019","Southeast Asia","173.6","2427","0.9849","0.809","Other"
"10938","Southeast Asia","173.26","2428","0.9849","0.8093","Other"
"12397","Southeast Asia","173.13","2429","0.985","0.8097","Other"
"11844","Middle East","172.73","2430","0.985","0.81","Other"
"12387","Europe","172.05","2431","0.9851","0.8103","Other"
"12549","Latin America","171.63","2432","0.9851","0.8107","Other"
"11600","Latin America","171.1","2433","0.9852","0.811","Other"
"12680","Middle East","171","2434","0.9852","0.8113","Other"
"10477","North America","170.97","2435","0.9853","0.8117","Other"
"10314","North America","169.97","2436","0.9853","0.812","Other"
"10759","Southeast Asia","169.24","2437","0.9854","0.8123","Other"
"11385","North America","168.73999999999998","2438","0.9854","0.8127","Other"
"12945","Europe","168.56","2439","0.9855","0.813","Other"
"12789","North America","168.33","2440","0.9855","0.8133","Other"
"10068","Southeast Asia","167.89999999999998","2441","0.9856","0.8137","Other"
"10008","North America","167.87","2442","0.9857","0.814","Other"
"10709","Southeast Asia","167.87","2442","0.9857","0.814","Other"
"11790","Southeast Asia","167.79","2444","0.9857","0.8147","Other"
"11559","North America","167.2","2445","0.9858","0.815","Other"
"12248","Europe","167.19","2446","0.9858","0.8153","Other"
"12788","Europe","166.15","2447","0.9859","0.8157","Other"
"11606","Middle East","165.64999999999998","2448","0.9859","0.816","Other"
"11808","Europe","165.46","2449","0.986","0.8163","Other"
"12257","Southeast Asia","165.26","2450","0.986","0.8167","Other"
"11077","Europe","165.10999999999999","2451","0.986","0.817","Other"
"10766","North America","164.52","2452","0.9861","0.8173","Other"
"10994","North America","164.38","2453","0.9861","0.8177","Other"
"10899","Europe","163.68","2454","0.9862","0.818","Other"
"12012","North America","163.67000000000002","2455","0.9862","0.8183","Other"
"10704","North America","163.46","2456","0.9863","0.8187","Other"
"12284","Southeast Asia","163.14","2457","0.9863","0.819","Other"
"10460","Latin America","162.89","2458","0.9864","0.8193","Other"
"10743","Europe","161.76","2459","0.9864","0.8197","Other"
"12371","Europe","161.32999999999998","2460","0.9865","0.82","Other"
"12834","Europe","160.87","2461","0.9865","0.8203","Other"
"11871","Southeast Asia","160.77","2462","0.9866","0.8207","Other"
"11475","Europe","160.65","2463","0.9866","0.821","Other"
"11902","Europe","160.43","2464","0.9867","0.8213","Other"
"12232","Europe","159.83","2465","0.9867","0.8217","Other"
"12122","Europe","159.59","2466","0.9867","0.822","Other"
"12720","Europe","159.56","2467","0.9868","0.8223","Other"
"12815","Latin America","159.03","2468","0.9868","0.8227","Other"
"11919","Latin America","158.49","2469","0.9869","0.823","Other"
"11293","Europe","158.29000000000002","2470","0.9869","0.8233","Other"
"11384","Europe","158.29","2471","0.987","0.8237","Other"
"12404","Europe","158","2472","0.987","0.824","Other"
"10057","Europe","157.83","2473","0.9871","0.8243","Other"
"12711","North America","157.68","2474","0.9871","0.8247","Other"
"11911","Middle East","157.26","2475","0.9872","0.825","Other"
"10499","Latin America","156.99","2476","0.9872","0.8253","Other"
"12754","Europe","156.92","2477","0.9872","0.8257","Other"
"11035","Latin America","155.73","2478","0.9873","0.826","Other"
"10647","Europe","154.99","2479","0.9873","0.8263","Other"
"10072","North America","154.96","2480","0.9874","0.8267","Other"
"11375","Latin America","154.59","2481","0.9874","0.827","Other"
"10692","Southeast Asia","154.27","2482","0.9875","0.8273","Other"
"10887","Europe","154.22","2483","0.9875","0.8277","Other"
"11732","North America","153.88","2484","0.9876","0.828","Other"
"10456","Latin America","153.38","2485","0.9876","0.8283","Other"
"10464","Southeast Asia","152.45000000000002","2486","0.9876","0.8287","Other"
"12898","Middle East","152.42000000000002","2487","0.9877","0.829","Other"
"12016","Europe","152.02","2488","0.9877","0.8293","Other"
"12103","Middle East","151.56","2489","0.9878","0.8297","Other"
"10973","North America","151.33","2490","0.9878","0.83","Other"
"12935","Latin America","151.26","2491","0.9879","0.8303","Other"
"12388","North America","150.97","2492","0.9879","0.8307","Other"
"10049","Europe","150.96","2493","0.988","0.831","Other"
"11463","Latin America","150.71","2494","0.988","0.8313","Other"
"12421","Latin America","150.65","2495","0.988","0.8317","Other"
"10254","Latin America","150.58","2496","0.9881","0.832","Other"
"11698","Europe","150.19","2497","0.9881","0.8323","Other"
"12746","North America","149.79","2498","0.9882","0.8327","Other"
"10724","Europe","149.57999999999998","2499","0.9882","0.833","Other"
"10553","Latin America","148.98","2500","0.9883","0.8333","Other"
"10577","Europe","148.89000000000001","2501","0.9883","0.8337","Other"
"12117","Southeast Asia","148.68","2502","0.9883","0.834","Other"
"11553","North America","148.57999999999998","2503","0.9884","0.8343","Other"
"10025","Middle East","147.84","2504","0.9884","0.8347","Other"
"11643","Latin America","147.65","2505","0.9885","0.835","Other"
"11692","Middle East","146.95","2506","0.9885","0.8353","Other"
"12557","Southeast Asia","146.92","2507","0.9886","0.8357","Other"
"12138","Southeast Asia","146.62","2508","0.9886","0.836","Other"
"11223","Middle East","146.26","2509","0.9886","0.8363","Other"
"12725","Europe","145.97","2510","0.9887","0.8367","Other"
"10519","Southeast Asia","145.86","2511","0.9888","0.837","Other"
"11496","North America","145.86","2511","0.9888","0.837","Other"
"12159","Southeast Asia","145.57","2513","0.9888","0.8377","Other"
"11025","Europe","145.5","2514","0.9888","0.838","Other"
"10364","North America","145.26","2515","0.9889","0.8383","Other"
"12210","Europe","145.21","2516","0.9889","0.8387","Other"
"10095","North America","144.7","2517","0.989","0.839","Other"
"10174","Europe","144.57","2518","0.989","0.8393","Other"
"11502","Latin America","144.41","2519","0.9891","0.8397","Other"
"11675","North America","143.99","2520","0.9891","0.84","Other"
"11641","North America","143.8","2521","0.9891","0.8403","Other"
"12205","Middle East","143.79","2522","0.9892","0.8407","Other"
"11172","North America","143.48000000000002","2523","0.9892","0.841","Other"
"12256","Latin America","143.45","2524","0.9893","0.8413","Other"
"11430","Middle East","143.22","2525","0.9893","0.8417","Other"
"10322","Latin America","142.56","2526","0.9893","0.842","Other"
"12730","Southeast Asia","142.48000000000002","2527","0.9894","0.8423","Other"
"12363","Southeast Asia","141.32","2528","0.9894","0.8427","Other"
"12947","Southeast Asia","141.12","2529","0.9895","0.843","Other"
"11946","North America","140.96","2530","0.9895","0.8433","Other"
"12485","North America","140.87","2531","0.9895","0.8437","Other"
"12810","Middle East","140.61","2532","0.9896","0.844","Other"
"11594","Middle East","140.33","2533","0.9896","0.8443","Other"
"12440","North America","139.9","2534","0.9897","0.8447","Other"
"11212","Middle East","139.8","2535","0.9897","0.845","Other"
"10785","Southeast Asia","139.37","2536","0.9897","0.8453","Other"
"10408","Europe","139.25","2537","0.9898","0.8457","Other"
"10731","North America","138.38","2538","0.9898","0.846","Other"
"11388","Southeast Asia","138.29","2539","0.9899","0.8463","Other"
"10101","Middle East","138.22","2540","0.9899","0.8467","Other"
"11076","Europe","137.84","2541","0.9899","0.847","Other"
"10972","Europe","137.74","2542","0.99","0.8473","Other"
"11705","Southeast Asia","137.39","2543","0.99","0.8477","Other"
"10139","Europe","137.2","2544","0.9901","0.848","Other"
"10812","Europe","136.92","2545","0.9901","0.8483","Other"
"11054","Europe","136.7","2546","0.9901","0.8487","Other"
"12895","North America","136.43","2547","0.9902","0.849","Other"
"10043","North America","136.35","2548","0.9902","0.8493","Other"
"10953","Europe","136.13","2549","0.9903","0.8497","Other"
"12652","Europe","135.69","2550","0.9903","0.85","Other"
"12774","North America","135.65","2551","0.9903","0.8503","Other"
"12860","Europe","135.49","2552","0.9904","0.8507","Other"
"10825","Europe","135.48","2553","0.9904","0.851","Other"
"12182","Southeast Asia","135.2","2554","0.9905","0.8513","Other"
"12768","Latin America","134.98","2555","0.9905","0.8517","Other"
"11751","Southeast Asia","134.96","2556","0.9905","0.852","Other"
"12496","North America","134.76","2557","0.9906","0.8523","Other"
"12666","Latin America","134.74","2558","0.9906","0.8527","Other"
"12266","Latin America","134.18","2559","0.9907","0.853","Other"
"12269","Europe","134.03","2560","0.9907","0.8533","Other"
"10090","Europe","133.92","2561","0.9907","0.8537","Other"
"10573","North America","133.82999999999998","2562","0.9908","0.854","Other"
"11611","Europe","133.76","2563","0.9908","0.8543","Other"
"11950","Europe","133.73000000000002","2564","0.9908","0.8547","Other"
"10882","North America","133.43","2565","0.9909","0.855","Other"
"11410","Southeast Asia","133.31","2566","0.9909","0.8553","Other"
"12734","Europe","132.81","2567","0.991","0.8557","Other"
"11709","Middle East","132.57","2568","0.991","0.856","Other"
"11044","Europe","131.95","2569","0.991","0.8563","Other"
"11086","Latin America","131.93","2570","0.9911","0.8567","Other"
"10054","Europe","131.8","2571","0.9911","0.857","Other"
"11762","Europe","131.73000000000002","2572","0.9911","0.8573","Other"
"12555","Europe","131.68","2573","0.9912","0.8577","Other"
"10696","Southeast Asia","131.29","2574","0.9912","0.858","Other"
"11689","North America","131.17000000000002","2575","0.9913","0.8583","Other"
"11216","Southeast Asia","131.14","2576","0.9913","0.8587","Other"
"12684","Latin America","130.34","2577","0.9913","0.859","Other"
"12984","North America","130","2578","0.9914","0.8593","Other"
"10166","North America","129.79","2579","0.9914","0.8597","Other"
"11952","Europe","129.26","2580","0.9915","0.86","Other"
"11326","North America","128.97","2581","0.9915","0.8603","Other"
"12377","Europe","128.85999999999999","2582","0.9915","0.8607","Other"
"10064","Middle East","128.60999999999999","2583","0.9916","0.861","Other"
"10870","North America","128.09","2584","0.9916","0.8613","Other"
"11254","North America","127.93","2585","0.9916","0.8617","Other"
"12596","North America","127.61","2586","0.9917","0.862","Other"
"10585","Southeast Asia","127.23","2587","0.9917","0.8623","Other"
"11960","Southeast Asia","126.82","2588","0.9917","0.8627","Other"
"12492","Latin America","126.51","2589","0.9918","0.863","Other"
"10521","Europe","126.26","2590","0.9918","0.8633","Other"
"10694","Latin America","126.2","2591","0.9919","0.8637","Other"
"12743","Southeast Asia","125.44","2592","0.9919","0.864","Other"
"11527","North America","125.22","2593","0.9919","0.8643","Other"
"12172","Latin America","125.15","2594","0.992","0.8647","Other"
"10942","Southeast Asia","124.38","2595","0.992","0.865","Other"
"12704","North America","124.37","2596","0.992","0.8653","Other"
"12474","Middle East","124.30000000000001","2597","0.9921","0.8657","Other"
"10344","Europe","124.27","2598","0.9921","0.866","Other"
"12406","North America","124.04","2599","0.9921","0.8663","Other"
"10196","North America","123.39","2600","0.9922","0.8667","Other"
"12763","Europe","123.19","2601","0.9922","0.867","Other"
"12942","North America","123.16","2602","0.9922","0.8673","Other"
"11638","Latin America","123.14000000000001","2603","0.9923","0.8677","Other"
"11122","North America","122.24","2604","0.9923","0.868","Other"
"12875","Middle East","121.92999999999999","2605","0.9924","0.8683","Other"
"11730","North America","121.91999999999999","2606","0.9924","0.8687","Other"
"10459","Southeast Asia","121.54","2607","0.9924","0.869","Other"
"10950","Middle East","121.43","2608","0.9925","0.8693","Other"
"12130","North America","120.78","2609","0.9925","0.8697","Other"
"12067","North America","120.57000000000001","2610","0.9925","0.87","Other"
"10892","North America","120.15","2611","0.9926","0.8703","Other"
"11319","Southeast Asia","120.07","2612","0.9926","0.8707","Other"
"12005","Europe","120.01","2613","0.9926","0.871","Other"
"12910","North America","119.91999999999999","2614","0.9927","0.8713","Other"
"11690","North America","119.4","2615","0.9927","0.8717","Other"
"12797","Europe","119.36","2616","0.9927","0.872","Other"
"11126","Europe","119.2","2617","0.9928","0.8723","Other"
"10800","Middle East","118.92","2618","0.9928","0.8727","Other"
"10148","North America","118.81","2619","0.9928","0.873","Other"
"10732","North America","118.18","2620","0.9929","0.8733","Other"
"11591","Europe","116.61","2621","0.9929","0.8737","Other"
"10040","Europe","116.36","2622","0.9929","0.874","Other"
"10575","Europe","116.24","2623","0.993","0.8743","Other"
"10225","North America","115.50999999999999","2624","0.993","0.8747","Other"
"12282","Europe","115.44","2625","0.993","0.875","Other"
"11948","Southeast Asia","115.38999999999999","2626","0.9931","0.8753","Other"
"12378","Latin America","115.35","2627","0.9931","0.8757","Other"
"11947","Europe","115.21","2628","0.9931","0.876","Other"
"12912","Latin America","114.94","2629","0.9932","0.8763","Other"
"10909","North America","114.75999999999999","2630","0.9932","0.8767","Other"
"12841","North America","114.66","2631","0.9932","0.877","Other"
"12035","Latin America","114.36000000000001","2632","0.9933","0.8773","Other"
"12415","Middle East","114.29","2633","0.9933","0.8777","Other"
"11797","Europe","113.85","2634","0.9933","0.878","Other"
"12120","Southeast Asia","113.52","2635","0.9934","0.8783","Other"
"12717","Middle East","113.18","2636","0.9934","0.8787","Other"
"10163","North America","113.12","2637","0.9934","0.879","Other"
"11383","North America","112.7","2638","0.9935","0.8793","Other"
"11108","North America","112.69","2639","0.9935","0.8797","Other"
"12298","North America","112.19","2640","0.9935","0.88","Other"
"12044","Europe","112.16","2641","0.9936","0.8803","Other"
"11455","Middle East","111.91","2642","0.9936","0.8807","Other"
"10678","North America","111.85","2643","0.9936","0.881","Other"
"11393","North America","111.55","2644","0.9937","0.8813","Other"
"10595","Latin America","110.84","2645","0.9937","0.8817","Other"
"10045","Europe","110.78999999999999","2646","0.9937","0.882","Other"
"11741","Europe","110.49000000000001","2647","0.9938","0.8823","Other"
"10410","Latin America","110.22","2648","0.9938","0.8827","Other"
"12424","Southeast Asia","110.18","2649","0.9938","0.883","Other"
"12169","Latin America","109.98","2650","0.9939","0.8833","Other"
"11490","Latin America","109.94","2651","0.9939","0.8837","Other"
"12393","Middle East","109.78","2652","0.9939","0.884","Other"
"10779","Europe","109.75","2653","0.9939","0.8843","Other"
"11529","Southeast Asia","109.64","2654","0.994","0.8847","Other"
"10383","Middle East","109.30000000000001","2655","0.994","0.885","Other"
"12341","Europe","107.94","2656","0.994","0.8853","Other"
"10664","North America","107.9","2657","0.9941","0.8857","Other"
"12322","Southeast Asia","107.9","2657","0.9941","0.8857","Other"
"10343","Europe","107.59","2659","0.9941","0.8863","Other"
"12918","Europe","107.50999999999999","2660","0.9942","0.8867","Other"
"12868","Europe","107.39","2661","0.9942","0.887","Other"
"10367","Southeast Asia","107.26","2662","0.9942","0.8873","Other"
"11629","North America","106.92999999999999","2663","0.9943","0.8877","Other"
"11168","Southeast Asia","106.49","2664","0.9943","0.888","Other"
"12338","North America","106.32000000000001","2665","0.9943","0.8883","Other"
"12617","North America","105.68","2666","0.9943","0.8887","Other"
"12816","Southeast Asia","105.44","2667","0.9944","0.889","Other"
"12274","Southeast Asia","104.93","2668","0.9944","0.8893","Other"
"11513","North America","104.78","2669","0.9944","0.8897","Other"
"10469","Middle East","104.63","2670","0.9945","0.89","Other"
"12627","Europe","104.6","2671","0.9945","0.8903","Other"
"11421","Europe","104.41","2672","0.9945","0.8907","Other"
"10452","Europe","103.94","2673","0.9946","0.891","Other"
"11814","Europe","103.33000000000001","2674","0.9946","0.8913","Other"
"11819","North America","103.16","2675","0.9946","0.8917","Other"
"11478","Europe","102.87","2676","0.9946","0.892","Other"
"10117","Southeast Asia","102.69","2677","0.9947","0.8923","Other"
"12119","Europe","102.47999999999999","2678","0.9947","0.8927","Other"
"10866","Europe","102.4","2679","0.9947","0.893","Other"
"10401","North America","102.32","2680","0.9948","0.8933","Other"
"10718","Europe","102.03","2681","0.9948","0.8937","Other"
"11811","Europe","101.98","2682","0.9948","0.894","Other"
"10070","North America","101.4","2683","0.9949","0.8943","Other"
"11081","Southeast Asia","101.14","2684","0.9949","0.8947","Other"
"11068","North America","100.19","2685","0.9949","0.895","Other"
"10202","Europe","99.61","2686","0.9949","0.8953","Other"
"12070","Europe","99.37","2687","0.995","0.8957","Other"
"12000","North America","98.94","2688","0.995","0.896","Other"
"10260","North America","98.81","2689","0.995","0.8963","Other"
"10371","Europe","98.29","2690","0.9951","0.8967","Other"
"10439","North America","98.17","2691","0.9951","0.897","Other"
"11315","North America","97.06","2692","0.9951","0.8973","Other"
"10773","Southeast Asia","96.92","2693","0.9951","0.8977","Other"
"12801","Southeast Asia","96.39","2694","0.9952","0.898","Other"
"10997","Southeast Asia","96.1","2695","0.9952","0.8983","Other"
"12455","Latin America","95.98","2696","0.9952","0.8987","Other"
"10387","Europe","95.74","2697","0.9952","0.899","Other"
"11065","Europe","95.69999999999999","2698","0.9953","0.8993","Other"
"10910","Southeast Asia","95.5","2699","0.9953","0.8997","Other"
"12427","Middle East","95.45","2700","0.9953","0.9","Other"
"12184","Latin America","95.2","2701","0.9954","0.9003","Other"
"10400","Southeast Asia","95.1","2702","0.9954","0.9007","Other"
"10592","Latin America","95.05","2703","0.9954","0.901","Other"
"12584","North America","94.87","2704","0.9954","0.9013","Other"
"10396","Latin America","94.79","2705","0.9955","0.9017","Other"
"11568","North America","94.52","2706","0.9955","0.902","Other"
"10655","North America","94.38","2707","0.9955","0.9023","Other"
"11363","Latin America","94.38","2707","0.9955","0.9023","Other"
"12343","Middle East","94.28","2709","0.9956","0.903","Other"
"11563","Southeast Asia","93.53","2710","0.9956","0.9033","Other"
"10285","Southeast Asia","93.23","2711","0.9956","0.9037","Other"
"12100","Middle East","92.75","2712","0.9957","0.904","Other"
"11423","Southeast Asia","92.4","2713","0.9957","0.9043","Other"
"10879","North America","92.04","2714","0.9957","0.9047","Other"
"10264","Europe","91.97","2715","0.9957","0.905","Other"
"12254","North America","91.94999999999999","2716","0.9958","0.9053","Other"
"10586","Europe","91.74000000000001","2717","0.9958","0.9057","Other"
"12690","North America","91.68","2718","0.9958","0.906","Other"
"10849","Southeast Asia","91.55","2719","0.9958","0.9063","Other"
"10328","Southeast Asia","91.49","2720","0.9959","0.9067","Other"
"11391","Europe","91.41","2721","0.9959","0.907","Other"
"10774","North America","91.32","2722","0.9959","0.9073","Other"
"12526","North America","91.19","2723","0.9959","0.9077","Other"
"12585","North America","90.78","2724","0.996","0.908","Other"
"12838","North America","90.31","2725","0.996","0.9083","Other"
"11055","Europe","90.29","2726","0.996","0.9087","Other"
"11506","Europe","89.58","2727","0.9961","0.909","Other"
"12806","Middle East","89.57","2728","0.9961","0.9093","Other"
"12464","Europe","89.17","2729","0.9961","0.9097","Other"
"10500","Southeast Asia","89.09","2730","0.9961","0.91","Other"
"11985","Middle East","89.02","2731","0.9962","0.9103","Other"
"10591","Southeast Asia","88.84","2732","0.9962","0.9107","Other"
"11635","Southeast Asia","88.07","2733","0.9962","0.911","Other"
"11336","North America","87.46000000000001","2734","0.9962","0.9113","Other"
"11485","North America","87.4","2735","0.9963","0.9117","Other"
"10140","Southeast Asia","87.09","2736","0.9963","0.912","Other"
"10765","Southeast Asia","86.9","2737","0.9963","0.9123","Other"
"11763","Southeast Asia","86.59","2738","0.9963","0.9127","Other"
"11512","Southeast Asia","86.27","2739","0.9964","0.913","Other"
"12869","Europe","85.8","2740","0.9964","0.9133","Other"
"12772","Europe","85.55","2741","0.9964","0.9137","Other"
"10711","North America","85.3","2742","0.9964","0.914","Other"
"10635","Middle East","85.28","2743","0.9965","0.9143","Other"
"10549","Europe","85.18","2744","0.9965","0.9147","Other"
"12830","Europe","84.98","2745","0.9965","0.915","Other"
"10907","North America","84.92999999999999","2746","0.9965","0.9153","Other"
"11443","North America","84.66","2747","0.9966","0.9157","Other"
"11440","Southeast Asia","83.56","2748","0.9966","0.916","Other"
"11498","Middle East","83.06","2749","0.9966","0.9163","Other"
"11857","North America","82.39","2750","0.9966","0.9167","Other"
"10540","Latin America","82.36","2751","0.9966","0.917","Other"
"12126","Europe","82.27","2752","0.9967","0.9173","Other"
"12802","Middle East","82.18","2753","0.9967","0.9177","Other"
"11129","Middle East","82.07","2754","0.9967","0.918","Other"
"10855","North America","81.76","2755","0.9967","0.9183","Other"
"11002","North America","81.66","2756","0.9968","0.9187","Other"
"10700","Middle East","81.38","2757","0.9968","0.919","Other"
"11231","Latin America","81.33","2758","0.9968","0.9193","Other"
"12405","Latin America","80.52","2759","0.9968","0.9197","Other"
"12981","Latin America","80.3","2760","0.9969","0.92","Other"
"12095","North America","80.25","2761","0.9969","0.9203","Other"
"11782","Latin America","80.14","2762","0.9969","0.9207","Other"
"10979","North America","80.12","2763","0.9969","0.921","Other"
"10636","Europe","79.89","2764","0.997","0.9213","Other"
"11772","North America","79.76","2765","0.997","0.9217","Other"
"11083","Europe","79.55","2766","0.997","0.922","Other"
"12775","Europe","78.58","2767","0.997","0.9223","Other"
"10792","Latin America","78.27","2768","0.997","0.9227","Other"
"12516","North America","77.81","2769","0.9971","0.923","Other"
"10619","Southeast Asia","77.58","2770","0.9971","0.9233","Other"
