"customer_id","region","acquisition_chan","total_spent","orders_count"
"10450","North America","Email","357.55","4"
"12066","Southeast Asia","Email","357.15","4"
"12385","Europe","Paid Search","356.15999999999997","2"
"12370","Southeast Asia","Organic","355.77","2"
"10739","North America","Social Ads","355.52","2"
"11137","Latin America","Influencer","355.39","1"
"11250","Europe","Paid Search","355.34","4"
"10468","North America","Email","355.04","1"
"10583","North America","Paid Search","355.02","1"
"10682","Europe","Organic","353.91","3"
"12757","Europe","Organic","353.71","3"
"11460","Southeast Asia","Organic","353.65999999999997","2"
"10133","North America","Organic","353.12","2"
"12477","Latin America","Social Ads","352.92","2"
"11355","Latin America","Paid Search","351.35","2"
"10815","Europe","Paid Search","351.22999999999996","2"
"11191","Southeast Asia","Organic","350.36","2"
"12879","Europe","Influencer","349.59","2"
"12335","North America","Social Ads","349.52","1"
"11109","Latin America","Organic","347.5","3"
"10733","Southeast Asia","Social Ads","346.78000000000003","3"
"11623","North America","Paid Search","346.7","4"
"12087","Southeast Asia","Email","346.4","2"
"10323","Europe","Organic","345.94","3"
"10496","North America","Organic","345.54999999999995","3"
"10809","Europe","Social Ads","345.54","3"
"10863","North America","Paid Search","345.19","2"
"10094","Southeast Asia","Referral","345.06","5"
"10207","North America","Social Ads","344.71000000000004","5"
"12794","Latin America","Organic","343.79","2"
"12773","North America","Social Ads","343.76","3"
"11240","North America","Paid Search","343.3","1"
"11053","Southeast Asia","Influencer","342.97","3"
"12570","Europe","Referral","342.62","3"
"11357","North America","Social Ads","341.9","2"
"11609","Europe","Paid Search","341.61","1"
"12235","Europe","Social Ads","341.44","1"
"12006","Europe","Influencer","341.06","4"
"10014","Southeast Asia","Influencer","340.73","4"
"10426","North America","Email","340.46","4"
"11517","North America","Organic","339.93","2"
"10514","North America","Referral","339.53999999999996","3"
"12489","Europe","Social Ads","339.3","1"
"11041","Middle East","Influencer","338.95","3"
"11234","Latin America","Social Ads","338.45","1"
"11537","North America","Paid Search","338.13","2"
"11608","Europe","Social Ads","338.13","2"
"12055","North America","Organic","337.4","3"
"10903","North America","Influencer","337.08","7"
"11170","North America","Influencer","337.05","3"
"11800","Southeast Asia","Organic","337.01","3"
"11179","Latin America","Organic","336.92","1"
"10872","North America","Influencer","336.77","2"
"11976","Southeast Asia","Paid Search","336.5","2"
"12619","Europe","Social Ads","336.33","1"
"11880","Europe","Social Ads","336.05","2"
"10317","North America","Paid Search","335.77","1"
"10223","North America","Referral","335.18","4"
"10389","Middle East","Organic","335.02","1"
"10908","Middle East","Paid Search","334.97","2"
"11361","Middle East","Organic","333.71","2"
"11245","Europe","Influencer","333.65","6"
"11742","Europe","Organic","333.09","4"
"10867","Latin America","Paid Search","332.53000000000003","3"
"11515","Middle East","Paid Search","332.52000000000004","3"
"12041","Latin America","Paid Search","332.3","2"
"10534","Europe","Social Ads","330.73","1"
"10419","North America","Social Ads","330.71","3"
"12246","Middle East","Referral","330.63","4"
"10280","Southeast Asia","Influencer","330.57","1"
"10451","Latin America","Paid Search","329.43","1"
"10192","Europe","Referral","329.01","2"
"10309","North America","Social Ads","328.76","3"
"11374","Europe","Organic","328.23","3"
"12905","Europe","Paid Search","328.19","3"
"10375","North America","Paid Search","328.18","2"
"10672","Latin America","Organic","327.9","3"
"12124","Southeast Asia","Organic","327.81","5"
"11146","Europe","Organic","326.49","3"
"11796","Latin America","Social Ads","326.40000000000003","2"
"11202","Latin America","Social Ads","325.32000000000005","2"
"11872","Europe","Paid Search","324.48","3"
"10745","Middle East","Organic","324.03000000000003","3"
"12088","Southeast Asia","Social Ads","323.54999999999995","2"
"10570","North America","Organic","322.51","3"
"10479","Southeast Asia","Paid Search","321.69","3"
"11824","Europe","Organic","321.6","3"
"12102","North America","Email","320.84","4"
"10319","Europe","Paid Search","319.33","1"
"12219","Middle East","Organic","319.09000000000003","3"
"11118","Latin America","Referral","317.18","2"
"10237","Europe","Email","316.96000000000004","4"
"10983","Southeast Asia","Referral","316.85","4"
"11313","Middle East","Paid Search","316.77","2"
"12890","Middle East","Referral","316.52","2"
"10705","Europe","Social Ads","316.32","1"
"11093","North America","Paid Search","316.1","4"
"10026","North America","Social Ads","315.76","2"
"11057","Europe","Email","314.96","4"
"10722","North America","Paid Search","314.9","3"
"12317","North America","Referral","314.86","1"
"11669","North America","Paid Search","314.35","2"
"10844","Europe","Paid Search","313.63","3"
"12758","Latin America","Social Ads","313.03999999999996","2"
"11196","Middle East","Referral","312.67","3"
"10034","Europe","Referral","312.65999999999997","3"
"12325","Southeast Asia","Social Ads","312.59","4"
"11521","Middle East","Social Ads","311.87","5"
"12136","Europe","Email","311.84000000000003","4"
"11021","Latin America","Email","311.05","4"
"11840","North America","Organic","310.78999999999996","4"
"11031","North America","Social Ads","309.42","1"
"10093","Southeast Asia","Paid Search","309.24","1"
"12715","North America","Organic","308.65","5"
"10018","Middle East","Paid Search","308.64","4"
"10999","Southeast Asia","Organic","308.40999999999997","4"
"12110","North America","Organic","308.28999999999996","5"
"10083","North America","Paid Search","308.23","2"
"12493","Latin America","Referral","308.21999999999997","3"
"10327","Europe","Organic","308.07","2"
"12753","Europe","Organic","307.82","4"
"12851","North America","Referral","307.5","4"
"10036","North America","Referral","306.47","2"
"10650","Southeast Asia","Influencer","306.46","3"
"10512","North America","Influencer","306.12","6"
"10221","Southeast Asia","Email","305.79","4"
"12672","Europe","Email","305.12","4"
"12886","North America","Organic","305.02","2"
"11335","Latin America","Paid Search","304.99","2"
"10970","North America","Social Ads","304.1","2"
"10557","Europe","Organic","304.09000000000003","2"
"10526","Latin America","Paid Search","303.63","4"
"10975","Europe","Email","303.58","3"
"12803","Southeast Asia","Organic","303.44","2"
"12791","Southeast Asia","Email","303.2","3"
"11413","North America","Paid Search","302.9","1"
"12976","North America","Email","302.9","3"
"10293","Southeast Asia","Paid Search","302.76","3"
"12301","Europe","Email","302.68","5"
"12446","Middle East","Paid Search","301.58","2"
"11662","Middle East","Social Ads","301.34","2"
"10666","Europe","Organic","301.29","3"
"11351","Southeast Asia","Organic","300.5","1"
"12038","North America","Social Ads","300.38","2"
"11625","North America","Organic","300.24","2"
"10307","Europe","Social Ads","299.95","1"
"12273","Latin America","Email","299.19","4"
"10566","Latin America","Organic","298.75","3"
"12792","Europe","Influencer","298.73","2"
"12814","North America","Influencer","297.98","3"
"11450","Latin America","Social Ads","297.53000000000003","2"
"12980","Middle East","Paid Search","296.61","2"
"10986","North America","Paid Search","296.45","2"
"10978","North America","Social Ads","296.42","3"
"10545","Middle East","Email","296.39","3"
"10482","Europe","Social Ads","295.56","4"
"10087","Europe","Social Ads","294.81","2"
"11417","Europe","Paid Search","294.77","3"
"11942","Middle East","Organic","294.45","1"
"12008","North America","Social Ads","294.02","2"
"10714","North America","Social Ads","293.83000000000004","2"
"11013","Europe","Social Ads","292.90999999999997","3"
"10622","North America","Organic","291.98","2"
"12481","Latin America","Organic","291.38000000000005","2"
"10044","Southeast Asia","Social Ads","290.04","3"
"11695","North America","Social Ads","289.53","2"
"10932","Southeast Asia","Referral","289.32","3"
"11424","Southeast Asia","Organic","288.52","3"
"12470","North America","Paid Search","288.13","1"
"12613","North America","Paid Search","287.87","1"
"12465","Latin America","Social Ads","287.28","1"
"12332","Europe","Organic","287.25","3"
"11243","Latin America","Email","286.92","3"
"12883","North America","Referral","286.87","1"
"10735","North America","Social Ads","286.81","2"
"12837","Europe","Paid Search","286.24","3"
"11350","Southeast Asia","Organic","285.81","3"
"12805","North America","Paid Search","284.78999999999996","2"
"10113","Latin America","Paid Search","283.99","3"
"12195","Southeast Asia","Social Ads","283.68","3"
"10900","Europe","Referral","283.5","2"
"12630","Middle East","Paid Search","283.15999999999997","3"
"11945","Europe","Email","282.8","4"
"12866","Middle East","Influencer","282.77","5"
"10303","Europe","Email","281.77","3"
"10923","Latin America","Email","281.43","3"
"10629","Middle East","Social Ads","280.71","5"
"10430","North America","Email","280.56","3"
"10857","Europe","Paid Search","279.8","3"
"10356","North America","Paid Search","279.42","3"
"11699","Latin America","Paid Search","279.32","1"
"11922","Europe","Paid Search","279.3","4"
"11203","Latin America","Paid Search","278.92","3"
"11776","Europe","Paid Search","278.85","1"
"10976","Europe","Email","277.90999999999997","2"
"10153","Latin America","Organic","277","3"
"12677","Latin America","Influencer","276.81","4"
"11981","Latin America","Email","276.58","2"
"12541","Europe","Social Ads","274.35","2"
"10374","Southeast Asia","Paid Search","274.34","1"
"10478","North America","Organic","274.1","3"
"11349","North America","Paid Search","273.47","3"
"12238","Europe","Social Ads","273.02","4"
"10721","Europe","Paid Search","272.99","3"
"11042","North America","Social Ads","272.73","2"
"11477","Europe","Organic","272.6","3"
"10912","Europe","Organic","272.13","3"
"10231","Europe","Organic","272.09","3"
"10103","Southeast Asia","Email","272.05","3"
"12218","North America","Email","272.03","4"
"10444","Southeast Asia","Paid Search","271.8","1"
"11965","Middle East","Email","271.38","2"
"12703","Latin America","Organic","270.77000000000004","3"
"11975","North America","Paid Search","270.4","2"
"10564","Latin America","Paid Search","270.07","3"
"11687","Southeast Asia","Social Ads","269.82","1"
"10542","Europe","Paid Search","269.79","3"
"11373","Southeast Asia","Paid Search","269.01","2"
"12367","Europe","Paid Search","268.01","2"
"12104","Europe","Paid Search","266.62","3"
"11066","North America","Influencer","266.56","2"
"11451","Europe","Social Ads","266.27","1"
"11925","North America","Referral","266.16","3"
"11488","North America","Email","265.99","2"
"11236","North America","Social Ads","265.40999999999997","3"
"12062","Latin America","Paid Search","264.85","2"
"11924","North America","Social Ads","264.82","3"
"12591","Europe","Organic","264.06","3"
"10433","Southeast Asia","Paid Search","263.85","1"
"12727","Europe","Email","263.53999999999996","3"
"12632","Southeast Asia","Social Ads","263.47","1"
"10412","North America","Organic","263.12","3"
"12473","Europe","Organic","263.07","2"
"10037","Europe","Paid Search","262.05","2"
"11719","Europe","Social Ads","261.73","3"
"12336","Latin America","Paid Search","261.45","2"
"10883","Latin America","Social Ads","261.38","2"
"10213","North America","Paid Search","261.32","3"
"11823","Europe","Email","261.17","3"
"12376","Southeast Asia","Email","261.06","5"
"10628","Southeast Asia","Paid Search","261","1"
"11142","Europe","Organic","259.58000000000004","2"
"12390","Southeast Asia","Paid Search","259.4","3"
"11134","North America","Referral","258.59000000000003","7"
"12409","Europe","Email","258.49","3"
"10172","Middle East","Influencer","257.98","4"
"12610","Middle East","Social Ads","256.93","3"
"10579","Europe","Paid Search","256.84","1"
"11837","Latin America","Social Ads","255.72","2"
"12589","Middle East","Email","254.69","2"
"11901","North America","Influencer","254.21","6"
"10041","Southeast Asia","Paid Search","253.28000000000003","2"
"12261","North America","Influencer","253.09","4"
"11402","Southeast Asia","Paid Search","251.94","1"
"11425","Middle East","Social Ads","251.91000000000003","2"
"11282","North America","Organic","251.36999999999998","4"
"10298","North America","Social Ads","250.83","2"
"11678","Middle East","Organic","250.48000000000002","3"
"11644","Europe","Organic","250.26999999999998","3"
"12443","Europe","Paid Search","249.75","2"
"10727","North America","Social Ads","249.52999999999997","2"
"10481","Latin America","Social Ads","249.44","3"
"12705","Southeast Asia","Organic","249.43","2"
"10290","Europe","Email","249.09","3"
"10274","Europe","Social Ads","248.78","1"
"10726","North America","Paid Search","248.66","2"
"12996","Southeast Asia","Organic","248.54","3"
"12872","Middle East","Organic","248.36","3"
"12653","North America","Paid Search","246.73000000000002","2"
"12699","North America","Social Ads","246.73","4"
"12358","Europe","Referral","246.62","4"
"12475","Europe","Social Ads","245.88","3"
"11099","Europe","Paid Search","245.75","2"
"12961","Europe","Organic","245.3","2"
"11728","North America","Social Ads","243.48","5"
"11183","North America","Paid Search","242.7","1"
"12286","Europe","Email","242.41","3"
"12873","Southeast Asia","Social Ads","241.89","2"
"12418","Latin America","Organic","241.57","3"
"10730","Europe","Social Ads","240.67999999999998","2"
"12053","Latin America","Organic","239.47000000000003","3"
"10506","North America","Social Ads","239.37","3"
"10864","Middle East","Social Ads","239.26","2"
"12736","Southeast Asia","Influencer","239.19","3"
"12491","North America","Email","239.04999999999998","2"
"11712","Southeast Asia","Social Ads","238.73","2"
"10416","Middle East","Email","238.47","2"
"12751","Southeast Asia","Paid Search","237.84","1"
"11647","Southeast Asia","Social Ads","237.45","1"
"10645","Southeast Asia","Organic","237.26000000000002","3"
"10329","Latin America","Email","236.76999999999998","2"
"11377","Europe","Social Ads","236.74","4"
"12928","Southeast Asia","Paid Search","236.63","2"
"12094","Europe","Paid Search","236.49","3"
"10089","Southeast Asia","Influencer","236.34","5"
"10720","Southeast Asia","Paid Search","236.31","4"
"11316","North America","Social Ads","235.98","1"
"10193","Southeast Asia","Social Ads","235.45","1"
"10338","Latin America","Paid Search","235","3"
"11187","Southeast Asia","Organic","234.7","3"
"10940","North America","Paid Search","234.4","1"
"10805","Europe","Organic","234.35999999999999","3"
"12601","Europe","Paid Search","234.13","2"
"12501","Middle East","Email","233.95","4"
"11921","Latin America","Paid Search","233.72","1"
"12676","Middle East","Social Ads","232.63","2"
"12020","Middle East","Email","232.37","2"
"12255","Latin America","Referral","232.37","3"
"10984","North America","Paid Search","232.20000000000002","3"
"12432","North America","Social Ads","232.16","2"
"10046","North America","Paid Search","231.91","1"
"12874","Europe","Organic","231.57999999999998","3"
"12213","Europe","Paid Search","231.57","2"
"10982","North America","Paid Search","231.42000000000002","2"
"12528","North America","Organic","231.04","4"
"10918","Latin America","Paid Search","230.82","3"
"12702","Middle East","Social Ads","230.67000000000002","3"
"11685","Europe","Paid Search","230.49","3"
"11227","North America","Paid Search","230.1","1"
"12662","Southeast Asia","Social Ads","228.99","4"
"12551","North America","Email","228.6","2"
"10749","Europe","Organic","228.57999999999998","2"
"11822","Europe","Social Ads","228.57","2"
"11739","Latin America","Email","228.25","3"
"10985","Europe","Organic","227.87","3"
"11266","Latin America","Social Ads","227.75","2"
"11855","Middle East","Paid Search","227.35000000000002","3"
"12076","North America","Social Ads","227.12","3"
"11426","Latin America","Paid Search","227.11999999999998","3"
"10876","Europe","Organic","227.09","3"
"11128","Latin America","Email","226.78","3"
"12448","Latin America","Email","226.58999999999997","4"
"11045","Southeast Asia","Paid Search","226.46","1"
"12923","Middle East","Organic","226.37","3"
"11354","North America","Social Ads","224.95","1"
"12324","Latin America","Social Ads","224.85","3"
"10127","Middle East","Social Ads","224.81","3"
"11033","Middle East","Organic","223.98","3"
"10565","Europe","Organic","223.62","4"
"11030","Europe","Paid Search","223.6","3"
"12901","Europe","Social Ads","223.45","2"
"11111","Europe","Referral","222.93","3"
"10740","Southeast Asia","Paid Search","222.87","1"
"12989","North America","Organic","222.60000000000002","2"
"11905","North America","Paid Search","222.19","1"
"11516","Europe","Paid Search","222.08999999999997","3"
"11184","Southeast Asia","Social Ads","222.03","3"
"10336","Latin America","Email","221.67000000000002","2"
"10428","Europe","Email","221.55","2"
"12036","Latin America","Paid Search","221.55","1"
"11479","Middle East","Paid Search","220.98","1"
"10203","North America","Social Ads","220.75","3"
"12048","Southeast Asia","Social Ads","219.22","2"
"11749","North America","Organic","218.7","1"
"12052","North America","Paid Search","218.53","2"
"11654","Europe","Paid Search","218.2","1"
"10275","Southeast Asia","Email","218.04999999999998","3"
"10513","North America","Paid Search","218.01","2"
"10873","Europe","Paid Search","217.56","2"
"11301","Southeast Asia","Referral","217.44","1"
"10273","Middle East","Paid Search","217.34","3"
"12623","Middle East","Referral","215.04","3"
"11766","North America","Paid Search","214.65","3"
"11048","North America","Social Ads","214.32","1"
"11866","Europe","Social Ads","214.02","2"
"11230","Latin America","Paid Search","213.87","3"
"10603","North America","Email","213.36","2"
"10102","Europe","Social Ads","213.2","2"
"10617","North America","Email","212.89000000000001","2"
"10962","Europe","Organic","212.57999999999998","2"
"12767","Southeast Asia","Referral","212.44","2"
"12963","Latin America","Email","212.39","3"
"11114","Europe","Paid Search","212.35","1"
"12934","North America","Organic","212.11","1"
"12777","Southeast Asia","Email","211.76999999999998","4"
"11928","Southeast Asia","Paid Search","211.16","1"
"10563","Latin America","Social Ads","210.7","1"
"12990","Latin America","Referral","210.6","3"
"11949","North America","Email","210.51999999999998","3"
"11818","Southeast Asia","Paid Search","210.10000000000002","3"
"12069","Europe","Social Ads","209.13","2"
"10608","Europe","Organic","208.64","3"
"12822","North America","Email","208.32","2"
"11461","Europe","Organic","208.24","4"
"10795","Southeast Asia","Social Ads","207.75","1"
"10936","Southeast Asia","Organic","207.55","4"
"10877","Middle East","Email","207.46","1"
"12275","Middle East","Organic","206.5","1"
"12531","North America","Paid Search","206.29","3"
"11435","Middle East","Paid Search","206.26","1"
"10271","Europe","Social Ads","205.96","2"
"10875","Europe","Paid Search","205.76","2"
"12072","North America","Social Ads","205.61","3"
"11729","Middle East","Social Ads","205.34","3"
"10951","North America","Paid Search","205.3","2"
"12689","Europe","Organic","205.2","2"
"10686","Europe","Influencer","205.09","4"
"10605","Southeast Asia","Influencer","204.32999999999998","3"
"10382","North America","Influencer","203.45","1"
"11208","Latin America","Paid Search","203.28","2"
"12634","Middle East","Organic","202.94","2"
"12674","Latin America","Organic","201.87","4"
"11273","Europe","Paid Search","201.79","2"
"12957","Europe","Social Ads","201.3","4"
"12888","Latin America","Social Ads","201.26","2"
"10588","Europe","Organic","200.98000000000002","3"
"10828","North America","Paid Search","200.95","3"
"10283","Europe","Organic","200.45999999999998","3"
"11711","North America","Organic","199.8","2"
"11930","Southeast Asia","Paid Search","199.57","3"
"12645","Latin America","Referral","199.35","4"
"10361","Europe","Social Ads","199.28","2"
"11885","North America","Social Ads","199.23999999999998","2"
"12140","North America","Paid Search","199.16","1"
"10204","Europe","Social Ads","197.42","2"
"12992","Europe","Referral","197.38","3"
"10299","North America","Paid Search","197.18","2"
"11193","Europe","Paid Search","196.94","2"
"11221","North America","Paid Search","196.78","2"
"10029","North America","Paid Search","196.74","1"
"12178","North America","Influencer","196.39","3"
"10342","Southeast Asia","Social Ads","196.09","3"
"12675","Middle East","Email","195.75","2"
"10750","North America","Paid Search","195.47","3"
"12637","North America","Social Ads","194.91","2"
"10250","North America","Organic","194.89","2"
"10675","Europe","Paid Search","194.89","3"
"10461","Europe","Social Ads","194.85","1"
"10142","Europe","Paid Search","194.05","2"
"10884","Europe","Social Ads","193.86","3"
"10685","North America","Social Ads","193.82999999999998","4"
"10138","Southeast Asia","Social Ads","192.82","4"
"10463","Europe","Social Ads","192.29000000000002","2"
"11169","Middle East","Influencer","192.19","2"
"11838","Middle East","Social Ads","190.29","2"
"11145","Southeast Asia","Paid Search","190.21","1"
"12162","Europe","Social Ads","190.08999999999997","2"
"12258","Europe","Organic","189.41","1"
"12574","Middle East","Influencer","189.32","1"
"11826","Middle East","Organic","189.1","3"
"11859","Europe","Email","188.3","2"
"11165","Europe","Email","188.21","2"
"12579","North America","Influencer","187.71","4"
"11912","Middle East","Paid Search","187.31","3"
"11369","Europe","Social Ads","186.94","2"
"12300","Southeast Asia","Email","186.32","2"
"12288","North America","Paid Search","186.3","1"
"11007","North America","Paid Search","186.22","1"
"10178","North America","Paid Search","186","3"
"11865","Europe","Paid Search","185.83","3"
"11908","Middle East","Organic","185.44","3"
"10162","Middle East","Social Ads","184.48000000000002","2"
"12197","Europe","Paid Search","184.34","1"
"11781","Europe","Social Ads","183.2","3"
"10590","Latin America","Paid Search","182.62","1"
"12442","North America","Organic","181.67","3"
"10810","North America","Social Ads","181.59","2"
"12164","Middle East","Email","181.57","2"
"12220","North America","Social Ads","181.23","1"
"12391","North America","Social Ads","181.19","2"
"11597","Latin America","Referral","180.84","2"
"11973","Europe","Email","180.64","2"
"11836","North America","Social Ads","180.39","1"
"10713","Southeast Asia","Social Ads","180.13","3"
"10944","North America","Paid Search","180.02","3"
"11458","North America","Organic","179.56","2"
"12347","Southeast Asia","Paid Search","179.24","3"
"12310","Europe","Referral","179.04","4"
"10175","North America","Paid Search","178.88","2"
"10122","North America","Social Ads","178.47","1"
"11995","Europe","Paid Search","178","3"
"12452","North America","Social Ads","176.76999999999998","3"
"11167","Latin America","Social Ads","176.59","2"
"10358","Europe","Paid Search","176.11","1"
"11518","North America","Organic","175.51","3"
"11786","Europe","Paid Search","175.42000000000002","4"
"10397","Europe","Organic","175.39000000000001","3"
"11406","Southeast Asia","Organic","174.34","1"
"11287","North America","Social Ads","173.69","1"
"10005","North America","Paid Search","173.68","2"
"12019","Southeast Asia","Organic","173.6","6"
"10938","Southeast Asia","Influencer","173.26","4"
"12397","Southeast Asia","Paid Search","173.13","1"
"11844","Middle East","Social Ads","172.73","3"
"12387","Europe","Organic","172.05","2"
"12549","Latin America","Social Ads","171.63","3"
"11600","Latin America","Influencer","171.1","4"
"12680","Middle East","Paid Search","171","1"
"10477","North America","Social Ads","170.97","3"
"10314","North America","Paid Search","169.97","2"
"10759","Southeast Asia","Influencer","169.24","3"
"11385","North America","Referral","168.73999999999998","2"
"12945","Europe","Paid Search","168.56","1"
"12789","North America","Paid Search","168.33","3"
"10068","Southeast Asia","Social Ads","167.89999999999998","2"
"10008","North America","Social Ads","167.87","3"
"10709","Southeast Asia","Paid Search","167.87","3"
"11790","Southeast Asia","Paid Search","167.79","1"
"11559","North America","Social Ads","167.2","3"
"12248","Europe","Paid Search","167.19","1"
"12788","Europe","Social Ads","166.15","2"
"11606","Middle East","Paid Search","165.64999999999998","3"
"11808","Europe","Email","165.46","2"
"12257","Southeast Asia","Paid Search","165.26","2"
"11077","Europe","Paid Search","165.10999999999999","2"
"10766","North America","Organic","164.52","3"
"10994","North America","Referral","164.38","1"
"10899","Europe","Paid Search","163.68","2"
"12012","North America","Social Ads","163.67000000000002","2"
"10704","North America","Paid Search","163.46","1"
"12284","Southeast Asia","Organic","163.14","2"
"10460","Latin America","Paid Search","162.89","2"
"10743","Europe","Paid Search","161.76","4"
"12371","Europe","Email","161.32999999999998","3"
"12834","Europe","Social Ads","160.87","3"
"11871","Southeast Asia","Paid Search","160.77","1"
"11475","Europe","Influencer","160.65","3"
"11902","Europe","Paid Search","160.43","2"
"12232","Europe","Social Ads","159.83","1"
"12122","Europe","Social Ads","159.59","2"
"12720","Europe","Organic","159.56","2"
"12815","Latin America","Paid Search","159.03","2"
"11919","Latin America","Paid Search","158.49","1"
"11293","Europe","Social Ads","158.29000000000002","3"
"11384","Europe","Social Ads","158.29","2"
"12404","Europe","Social Ads","158","2"
"10057","Europe","Email","157.83","1"
"12711","North America","Social Ads","157.68","2"
"11911","Middle East","Paid Search","157.26","1"
"10499","Latin America","Social Ads","156.99","3"
"12754","Europe","Email","156.92","1"
"11035","Latin America","Paid Search","155.73","2"
"10647","Europe","Email","154.99","3"
"10072","North America","Paid Search","154.96","1"
"11375","Latin America","Social Ads","154.59","1"
"10692","Southeast Asia","Organic","154.27","2"
"10887","Europe","Social Ads","154.22","2"
"11732","North America","Referral","153.88","2"
"10456","Latin America","Paid Search","153.38","1"
"10464","Southeast Asia","Email","152.45000000000002","3"
"12898","Middle East","Organic","152.42000000000002","4"
"12016","Europe","Paid Search","152.02","1"
"12103","Middle East","Social Ads","151.56","2"
"10973","North America","Social Ads","151.33","2"
"12935","Latin America","Organic","151.26","1"
"12388","North America","Paid Search","150.97","1"
"10049","Europe","Influencer","150.96","1"
"11463","Latin America","Social Ads","150.71","3"
"12421","Latin America","Influencer","150.65","3"
"10254","Latin America","Paid Search","150.58","1"
"11698","Europe","Social Ads","150.19","1"
"12746","North America","Email","149.79","2"
"10724","Europe","Email","149.57999999999998","2"
"10553","Latin America","Paid Search","148.98","1"
"10577","Europe","Social Ads","148.89000000000001","2"
"12117","Southeast Asia","Organic","148.68","1"
"11553","North America","Organic","148.57999999999998","3"
"10025","Middle East","Paid Search","147.84","2"
"11643","Latin America","Social Ads","147.65","1"
"11692","Middle East","Email","146.95","3"
"12557","Southeast Asia","Influencer","146.92","1"
"12138","Southeast Asia","Organic","146.62","2"
"11223","Middle East","Referral","146.26","1"
"12725","Europe","Paid Search","145.97","3"
"10519","Southeast Asia","Paid Search","145.86","1"
"11496","North America","Organic","145.86","1"
"12159","Southeast Asia","Organic","145.57","2"
"11025","Europe","Social Ads","145.5","1"
"10364","North America","Social Ads","145.26","2"
"12210","Europe","Paid Search","145.21","3"
"10095","North America","Email","144.7","2"
"10174","Europe","Organic","144.57","3"
"11502","Latin America","Paid Search","144.41","1"
"11675","North America","Paid Search","143.99","2"
"11641","North America","Organic","143.8","2"
"12205","Middle East","Paid Search","143.79","1"
"11172","North America","Social Ads","143.48000000000002","3"
"12256","Latin America","Organic","143.45","2"
"11430","Middle East","Social Ads","143.22","2"
"10322","Latin America","Email","142.56","1"
"12730","Southeast Asia","Influencer","142.48000000000002","2"
"12363","Southeast Asia","Paid Search","141.32","2"
"12947","Southeast Asia","Social Ads","141.12","3"
"11946","North America","Paid Search","140.96","3"
"12485","North America","Social Ads","140.87","1"
"12810","Middle East","Paid Search","140.61","2"
"11594","Middle East","Paid Search","140.33","1"
"12440","North America","Paid Search","139.9","2"
"11212","Middle East","Email","139.8","3"
"10785","Southeast Asia","Organic","139.37","1"
"10408","Europe","Social Ads","139.25","2"
"10731","North America","Social Ads","138.38","2"
"11388","Southeast Asia","Paid Search","138.29","1"
"10101","Middle East","Email","138.22","3"
"11076","Europe","Social Ads","137.84","3"
"10972","Europe","Paid Search","137.74","1"
"11705","Southeast Asia","Paid Search","137.39","1"
"10139","Europe","Organic","137.2","2"
"10812","Europe","Social Ads","136.92","2"
"11054","Europe","Paid Search","136.7","3"
"12895","North America","Organic","136.43","3"
"10043","North America","Paid Search","136.35","1"
"10953","Europe","Paid Search","136.13","1"
"12652","Europe","Social Ads","135.69","1"
"12774","North America","Paid Search","135.65","2"
"12860","Europe","Social Ads","135.49","3"
"10825","Europe","Paid Search","135.48","1"
"12182","Southeast Asia","Paid Search","135.2","2"
"12768","Latin America","Paid Search","134.98","1"
"11751","Southeast Asia","Paid Search","134.96","2"
"12496","North America","Paid Search","134.76","1"
"12666","Latin America","Referral","134.74","2"
"12266","Latin America","Organic","134.18","1"
"12269","Europe","Email","134.03","1"
"10090","Europe","Paid Search","133.92","1"
"10573","North America","Influencer","133.82999999999998","2"
"11611","Europe","Social Ads","133.76","2"
"11950","Europe","Paid Search","133.73000000000002","2"
"10882","North America","Organic","133.43","3"
"11410","Southeast Asia","Email","133.31","1"
"12734","Europe","Organic","132.81","3"
"11709","Middle East","Organic","132.57","2"
"11044","Europe","Social Ads","131.95","3"
"11086","Latin America","Social Ads","131.93","1"
"10054","Europe","Organic","131.8","1"
"11762","Europe","Paid Search","131.73000000000002","2"
"12555","Europe","Organic","131.68","1"
"10696","Southeast Asia","Social Ads","131.29","1"
"11689","North America","Influencer","131.17000000000002","2"
"11216","Southeast Asia","Email","131.14","4"
"12684","Latin America","Paid Search","130.34","1"
"12984","North America","Organic","130","1"
"10166","North America","Paid Search","129.79","1"
"11952","Europe","Paid Search","129.26","1"
"11326","North America","Paid Search","128.97","1"
"12377","Europe","Social Ads","128.85999999999999","2"
"10064","Middle East","Organic","128.60999999999999","4"
"10870","North America","Email","128.09","2"
"11254","North America","Social Ads","127.93","3"
"12596","North America","Email","127.61","1"
"10585","Southeast Asia","Social Ads","127.23","2"
"11960","Southeast Asia","Social Ads","126.82","1"
"12492","Latin America","Paid Search","126.51","1"
"10521","Europe","Paid Search","126.26","2"
"10694","Latin America","Email","126.2","1"
"12743","Southeast Asia","Paid Search","125.44","3"
"11527","North America","Social Ads","125.22","1"
"12172","Latin America","Paid Search","125.15","1"
"10942","Southeast Asia","Social Ads","124.38","2"
"12704","North America","Organic","124.37","1"
"12474","Middle East","Organic","124.30000000000001","2"
"10344","Europe","Paid Search","124.27","1"
"12406","North America","Organic","124.04","3"
"10196","North America","Organic","123.39","1"
"12763","Europe","Social Ads","123.19","1"
"12942","North America","Organic","123.16","2"
